image = 00259; scale_factor = 0.76538; x =  655; y = 786; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.19782; x =  996; y = 256; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x = 1023; y = 526; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x = 1068; y = 689; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x = 1329; y = 159; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x =  309; y = 732; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x =  453; y = 295; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x =  523; y = 263; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x =  624; y = 150; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x =  681; y = 426; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x =  725; y = 200; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x =  852; y = 156; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.19782; x = 1135; y = 397; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.19782; x =  246; y = 259; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.19782; x =  576; y = 336; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x = 1021; y = 226; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x = 1257; y = 140; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  167; y = 297; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  227; y = 259; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  321; y = 215; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  373; y =  53; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =   37; y = 367; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  421; y = 316; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  838; y = 110; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  900; y = 385; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  900; y =  58; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 0.48906; x =  989; y = 355; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 0.76538; x =  434; y = 467; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 0.76538; x =  877; y = 151; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.19782; x = 1078; y = 494; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.19782; x = 1274; y = 707; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.19782; x =  431; y = 263; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.19782; x =  846; y = 226; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x = 1115; y =  53; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x = 1325; y = 321; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x =  155; y = 528; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x =  391; y = 480; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x =  511; y = 320; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x =   58; y = 420; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x =  624; y = 336; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 0.76538; x =  399; y = 406; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 0.76538; x =  511; y = 262; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x =  261; y = 420; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x =  415; y = 322; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x =  507; y = 415; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x =  684; y = 262; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x = 1023; y = 579; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x = 1120; y = 589; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x = 1312; y = 755; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x =  136; y = 599; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x =  154; y = 680; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x =  476; y = 318; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x =   70; y = 498; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x =  801; y = 115; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 0.76538; x =  491; y = 261; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.19782; x = 1241; y = 240; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.19782; x = 1245; y = 332; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.19782; x =  214; y = 533; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.19782; x =  322; y = 370; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.19782; x =  614; y = 430; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.19782; x =  751; y = 486; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x = 1166; y = 102; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x = 1254; y = 215; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x = 1309; y = 719; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  156; y = 149; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =   26; y = 783; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  477; y = 371; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  578; y = 143; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  582; y =  61; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  890; y = 271; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  954; y = 480; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 0.48906; x =  197; y = 418; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 0.76538; x =   54; y = 712; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 0.76538; x =  652; y = 253; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 0.76538; x =  908; y = 113; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x = 1148; y = 744; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x = 1171; y = 705; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x = 1327; y = 248; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x =  397; y = 596; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x =  412; y = 159; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x =  745; y =  87; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x =  835; y = 409; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x = 1126; y = 137; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x = 1210; y = 240; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x = 1216; y =  50; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x = 1276; y =  97; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  141; y = 782; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  155; y =  53; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  268; y = 483; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  374; y = 107; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  411; y = 580; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  431; y = 234; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  557; y = 429; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  620; y = 580; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  702; y = 726; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  709; y = 449; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 0.31250; x =  966; y = 302; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 0.48906; x = 1204; y = 599; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 0.48906; x =  418; y = 203; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 0.76538; x = 1024; y = 474; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 0.76538; x =  763; y = 131; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 0.76538; x =  784; y = 662; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.19782; x =  166; y = 488; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.19782; x =  444; y = 682; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.19782; x =  812; y = 679; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.19782; x =   83; y = 581; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.19782; x =   85; y = 328; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x = 1113; y = 160; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  149; y = 101; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  307; y = 586; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =   51; y = 582; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  530; y = 587; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  533; y = 103; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  733; y =  91; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  771; y = 483; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  957; y =  57; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 0.48906; x = 1226; y = 400; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 0.76538; x =  576; y = 118; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.19782; x = 1021; y = 675; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.19782; x = 1189; y = 529; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.19782; x =  407; y = 418; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.19782; x =  985; y = 707; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x = 1115; y = 794; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x = 1269; y =  52; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x = 1290; y = 689; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x =  319; y =  48; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x =  416; y =  17; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x =  481; y = 398; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x =  923; y = 558; confidence = 0.13; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
