# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 55
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00026.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00093.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00107.ppm
delta = 100
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00111.ppm
scale_factor = 1.00; image = 00117; x =  101; y = 101; confidence = 0.37; MISS
scale_factor = 1.00; image = 00362; x = 1084; y = 292; confidence = 0.54; MISS
scale_factor = 1.00; image = 00362; x = 1202; y = 290; confidence = 0.58; MISS
scale_factor = 1.00; image = 00362; x = 1218; y = 297; confidence = 0.41; MISS
scale_factor = 1.00; image = 00362; x =   77; y = 431; confidence = 0.52; MISS
scale_factor = 1.00; image = 00362; x =  231; y = 394; confidence = 0.48; MISS
scale_factor = 1.00; image = 00362; x =  308; y = 407; confidence = 0.43; MISS
scale_factor = 1.00; image = 00362; x =  394; y = 404; confidence = 0.43; MISS
scale_factor = 1.00; image = 00362; x =  488; y = 316; confidence = 0.28; MISS
scale_factor = 1.00; image = 00362; x =  599; y = 301; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  699; y = 301; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  836; y = 308; confidence = 0.28; MISS
scale_factor = 1.00; image = 00362; x =  936; y = 450; confidence = 0.50; MISS
scale_factor = 1.00; image = 00362; x =  979; y = 417; confidence = 0.63; MISS
scale_factor = 1.00; image = 00362; x = 1115; y = 439; confidence = 0.50; MISS
scale_factor = 1.00; image = 00362; x = 1187; y = 399; confidence = 0.40; MISS
scale_factor = 1.00; image = 00362; x = 1249; y = 427; confidence = 0.50; MISS
scale_factor = 1.00; image = 00362; x =  104; y = 500; confidence = 0.24; MISS
scale_factor = 1.00; image = 00362; x =  195; y = 509; confidence = 0.31; MISS
scale_factor = 1.00; image = 00362; x =  234; y = 486; confidence = 0.52; MISS
scale_factor = 1.00; image = 00362; x =  384; y = 417; confidence = 0.57; MISS
scale_factor = 1.00; image = 00362; x =  499; y = 401; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  599; y = 401; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  699; y = 401; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  799; y = 401; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  959; y = 498; confidence = 0.47; MISS
scale_factor = 1.00; image = 00362; x =  998; y = 501; confidence = 0.42; MISS
scale_factor = 1.00; image = 00362; x = 1107; y = 498; confidence = 0.30; MISS
scale_factor = 1.00; image = 00362; x = 1198; y = 526; confidence = 0.51; MISS
scale_factor = 1.00; image = 00362; x = 1300; y = 506; confidence = 0.38; MISS
scale_factor = 1.00; image = 00362; x =   77; y = 610; confidence = 0.52; MISS
scale_factor = 1.00; image = 00362; x =  207; y = 600; confidence = 0.29; MISS
scale_factor = 1.00; image = 00362; x =  260; y = 577; confidence = 0.37; MISS
scale_factor = 1.00; image = 00362; x =  399; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  499; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  599; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  699; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  799; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  957; y = 540; confidence = 0.27; MISS
scale_factor = 1.00; image = 00362; x =  956; y = 544; confidence = 0.31; MISS
scale_factor = 1.00; image = 00362; x = 1083; y = 571; confidence = 0.38; MISS
scale_factor = 1.00; image = 00362; x = 1235; y = 557; confidence = 0.62; MISS
scale_factor = 1.00; image = 00362; x = 1256; y = 606; confidence = 0.45; MISS
scale_factor = 1.00; image = 00362; x =   87; y = 699; confidence = 0.45; MISS
scale_factor = 1.00; image = 00362; x =  181; y = 697; confidence = 0.18; MISS
scale_factor = 1.00; image = 00362; x =  242; y = 763; confidence = 0.01; MISS
scale_factor = 1.00; image = 00362; x =  428; y = 765; confidence = 0.50; MISS
scale_factor = 1.00; image = 00362; x =  432; y = 768; confidence = 0.49; MISS
scale_factor = 1.00; image = 00362; x =  599; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  699; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  799; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  899; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x =  999; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00362; x = 1187; y = 665; confidence = 0.05; MISS
scale_factor = 1.00; image = 00362; x = 1237; y = 614; confidence = 0.34; MISS
scale_factor = 1.00; image = 00362; x = 1312; y = 659; confidence = 0.52; MISS
### Current Image = 00355; Traffic signs searched =   41; Traffic signs found =   40; Best confidence = 0.876712; Percentage found = 97.56; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00357.ppm
scale_factor = 1.00; image = 00366; x =   57; y = 155; confidence = 0.51; MISS
scale_factor = 1.00; image = 00366; x =  268; y = 161; confidence = 0.68; MISS
scale_factor = 1.00; image = 00366; x =  270; y = 164; confidence = 0.65; MISS
scale_factor = 1.00; image = 00366; x =  416; y = 149; confidence = 0.64; MISS
scale_factor = 1.00; image = 00366; x =  447; y = 100; confidence = 0.45; MISS
scale_factor = 1.00; image = 00366; x =  591; y = 188; confidence = 0.50; MISS
scale_factor = 1.00; image = 00366; x =  685; y = 156; confidence = 0.34; MISS
scale_factor = 1.00; image = 00366; x =  707; y = 100; confidence = 0.08; MISS
scale_factor = 1.00; image = 00366; x =  891; y =  85; confidence = 0.34; MISS
scale_factor = 1.00; image = 00366; x = 1041; y =  49; confidence = 0.40; MISS
scale_factor = 1.00; image = 00366; x = 1085; y = 179; confidence = 0.58; MISS
scale_factor = 1.00; image = 00366; x = 1204; y = 100; confidence = 0.26; MISS
scale_factor = 1.00; image = 00366; x = 1263; y = 177; confidence = 0.65; MISS
scale_factor = 1.00; image = 00366; x =  106; y = 190; confidence = 0.40; MISS
scale_factor = 1.00; image = 00366; x =  171; y = 200; confidence = 0.55; MISS
scale_factor = 1.00; image = 00366; x =  272; y = 164; confidence = 0.68; MISS
scale_factor = 1.00; image = 00366; x =  430; y = 151; confidence = 0.67; MISS
scale_factor = 1.00; image = 00357; x =  489; y = 251; confidence = 0.92; HIT ***
scale_factor = 1.00; image = 00366; x =  597; y = 186; confidence = 0.52; MISS
scale_factor = 1.00; image = 00366; x =  735; y = 203; confidence = 0.61; MISS
scale_factor = 1.00; image = 00366; x =  735; y = 203; confidence = 0.62; MISS
scale_factor = 1.00; image = 00366; x =  904; y = 201; confidence = 0.17; MISS
scale_factor = 1.00; image = 00366; x = 1083; y = 179; confidence = 0.56; MISS
scale_factor = 1.00; image = 00366; x = 1086; y = 180; confidence = 0.59; MISS
scale_factor = 1.00; image = 00366; x = 1212; y = 180; confidence = 0.61; MISS
scale_factor = 1.00; image = 00366; x = 1264; y = 178; confidence = 0.63; MISS
scale_factor = 1.00; image = 00366; x =  100; y = 312; confidence = 0.42; MISS
scale_factor = 1.00; image = 00366; x =  179; y = 314; confidence = 0.54; MISS
scale_factor = 1.00; image = 00366; x =  279; y = 304; confidence = 0.36; MISS
scale_factor = 1.00; image = 00357; x =  475; y = 249; confidence = 0.90; HIT ***
scale_factor = 1.00; image = 00357; x =  489; y = 250; confidence = 0.91; HIT ***
scale_factor = 1.00; image = 00366; x =  589; y = 327; confidence = 0.35; MISS
scale_factor = 1.00; image = 00366; x =  686; y = 364; confidence = 0.42; MISS
scale_factor = 1.00; image = 00366; x =  804; y = 297; confidence = 0.15; MISS
scale_factor = 1.00; image = 00366; x =  957; y = 288; confidence = 0.45; MISS
scale_factor = 1.00; image = 00366; x = 1056; y = 355; confidence = 0.56; MISS
scale_factor = 1.00; image = 00357; x = 1107; y = 266; confidence = 0.77; HIT ***
scale_factor = 1.00; image = 00357; x = 1112; y = 269; confidence = 0.72; HIT ***
scale_factor = 1.00; image = 00366; x = 1317; y = 384; confidence = 0.52; MISS
scale_factor = 1.00; image = 00366; x =   92; y = 421; confidence = 0.67; MISS
scale_factor = 1.00; image = 00366; x =  170; y = 428; confidence = 0.50; MISS
scale_factor = 1.00; image = 00366; x =  326; y = 415; confidence = 0.60; MISS
scale_factor = 1.00; image = 00366; x =  325; y = 417; confidence = 0.63; MISS
scale_factor = 1.00; image = 00366; x =  523; y = 408; confidence = 0.37; MISS
scale_factor = 1.00; image = 00366; x =  599; y = 406; confidence = 0.40; MISS
scale_factor = 1.00; image = 00366; x =  685; y = 363; confidence = 0.45; MISS
scale_factor = 1.00; image = 00366; x =  877; y = 362; confidence = 0.37; MISS
scale_factor = 1.00; image = 00366; x =  877; y = 360; confidence = 0.33; MISS
scale_factor = 1.00; image = 00366; x = 1021; y = 402; confidence = 0.50; MISS
scale_factor = 1.00; image = 00366; x = 1129; y = 420; confidence = 0.41; MISS
scale_factor = 1.00; image = 00366; x = 1249; y = 418; confidence = 0.51; MISS
scale_factor = 1.00; image = 00366; x = 1293; y = 421; confidence = 0.63; MISS
scale_factor = 1.00; image = 00366; x =  106; y = 497; confidence = 0.30; MISS
scale_factor = 1.00; image = 00366; x =  211; y = 506; confidence = 0.43; MISS
scale_factor = 1.00; image = 00366; x =  325; y = 416; confidence = 0.61; MISS
scale_factor = 1.00; image = 00366; x =  398; y = 513; confidence = 0.43; MISS
scale_factor = 1.00; image = 00366; x =  475; y = 518; confidence = 0.31; MISS
scale_factor = 1.00; image = 00366; x =  604; y = 495; confidence = 0.24; MISS
scale_factor = 1.00; image = 00366; x =  713; y = 481; confidence = 0.40; MISS
scale_factor = 1.00; image = 00366; x =  799; y = 510; confidence = 0.05; MISS
scale_factor = 1.00; image = 00366; x =  900; y = 507; confidence = 0.14; MISS
scale_factor = 1.00; image = 00366; x = 1003; y = 489; confidence = 0.37; MISS
scale_factor = 1.00; image = 00366; x = 1076; y = 512; confidence = 0.38; MISS
scale_factor = 1.00; image = 00366; x = 1202; y = 519; confidence = 0.39; MISS
scale_factor = 1.00; image = 00366; x = 1325; y = 516; confidence = 0.51; MISS
scale_factor = 1.00; image = 00366; x =  150; y = 570; confidence = 0.43; MISS
scale_factor = 1.00; image = 00366; x =  156; y = 525; confidence = 0.62; MISS
scale_factor = 1.00; image = 00366; x =  304; y = 600; confidence = 0.42; MISS
scale_factor = 1.00; image = 00366; x =  395; y = 602; confidence = 0.48; MISS
scale_factor = 1.00; image = 00366; x =  515; y = 573; confidence = 0.45; MISS
scale_factor = 1.00; image = 00366; x =  541; y = 560; confidence = 0.38; MISS
scale_factor = 1.00; image = 00366; x =  750; y = 581; confidence = 0.45; MISS
scale_factor = 1.00; image = 00366; x =  751; y = 581; confidence = 0.45; MISS
scale_factor = 1.00; image = 00366; x =  912; y = 600; confidence = 0.31; MISS
scale_factor = 1.00; image = 00366; x = 1052; y = 607; confidence = 0.40; MISS
scale_factor = 1.00; image = 00366; x = 1109; y = 610; confidence = 0.39; MISS
scale_factor = 1.00; image = 00366; x = 1204; y = 595; confidence = 0.45; MISS
scale_factor = 1.00; image = 00366; x = 1291; y = 604; confidence = 0.45; MISS
scale_factor = 1.00; image = 00366; x =   90; y = 686; confidence = 0.49; MISS
scale_factor = 1.00; image = 00366; x =  211; y = 700; confidence = 0.20; MISS
scale_factor = 1.00; image = 00366; x =  337; y = 708; confidence = 0.37; MISS
scale_factor = 1.00; image = 00366; x =  417; y = 698; confidence = 0.33; MISS
scale_factor = 1.00; image = 00366; x =  501; y = 706; confidence = 0.22; MISS
scale_factor = 1.00; image = 00366; x =  610; y = 791; confidence = 0.29; MISS
scale_factor = 1.00; image = 00366; x =  696; y = 743; confidence = 0.58; MISS
scale_factor = 1.00; image = 00366; x =  759; y = 778; confidence = 0.30; MISS
scale_factor = 1.00; image = 00366; x =  861; y = 782; confidence = 0.26; MISS
scale_factor = 1.00; image = 00366; x = 1028; y = 680; confidence = 0.35; MISS
scale_factor = 1.00; image = 00366; x = 1106; y = 681; confidence = 0.47; MISS
scale_factor = 1.00; image = 00366; x = 1234; y = 730; confidence = 0.30; MISS
scale_factor = 1.00; image = 00366; x = 1287; y = 728; confidence = 0.59; MISS
### Current Image = 00357; Traffic signs searched =   42; Traffic signs found =   41; Best confidence = 0.772170; Percentage found = 97.62; HIT
### Current Image = 00357; Traffic signs searched =   43; Traffic signs found =   42; Best confidence = 0.919250; Percentage found = 97.67; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00373.ppm
scale_factor = 1.00; image = 00377; x =   76; y =  93; confidence = 0.48; MISS
scale_factor = 1.00; image = 00377; x =  184; y =  84; confidence = 0.46; MISS
scale_factor = 1.00; image = 00377; x =  289; y = 110; confidence = 0.41; MISS
scale_factor = 1.00; image = 00377; x =  407; y = 100; confidence = 0.37; MISS
scale_factor = 1.00; image = 00377; x =  508; y = 107; confidence = 0.33; MISS
scale_factor = 1.00; image = 00377; x =  610; y =  61; confidence = 0.48; MISS
scale_factor = 1.00; image = 00377; x =  709; y =  90; confidence = 0.40; MISS
scale_factor = 1.00; image = 00377; x =  844; y = 161; confidence = 0.70; MISS
scale_factor = 1.00; image = 00377; x =  846; y = 159; confidence = 0.72; MISS
scale_factor = 1.00; image = 00377; x = 1003; y = 105; confidence = 0.31; MISS
scale_factor = 1.00; image = 00377; x = 1094; y =  54; confidence = 0.39; MISS
scale_factor = 1.00; image = 00377; x = 1193; y = 175; confidence = 0.33; MISS
scale_factor = 1.00; image = 00377; x = 1283; y = 121; confidence = 0.30; MISS
scale_factor = 1.00; image = 00373; x =  175; y = 262; confidence = 0.76; HIT ***
scale_factor = 1.00; image = 00373; x =  177; y = 272; confidence = 0.79; HIT ***
scale_factor = 1.00; image = 00377; x =  307; y = 191; confidence = 0.24; MISS
scale_factor = 1.00; image = 00377; x =  441; y = 149; confidence = 0.44; MISS
scale_factor = 1.00; image = 00377; x =  517; y = 183; confidence = 0.38; MISS
scale_factor = 1.00; image = 00377; x =  528; y = 146; confidence = 0.50; MISS
scale_factor = 1.00; image = 00377; x =  702; y = 192; confidence = 0.67; MISS
scale_factor = 1.00; image = 00373; x =  834; y = 270; confidence = 1.00; HIT ***
scale_factor = 1.00; image = 00373; x =  838; y = 267; confidence = 1.00; HIT ***
scale_factor = 1.00; image = 00377; x = 1085; y = 175; confidence = 0.58; MISS
scale_factor = 1.00; image = 00377; x = 1088; y = 170; confidence = 0.54; MISS
scale_factor = 1.00; image = 00377; x = 1190; y = 275; confidence = 0.39; MISS
scale_factor = 1.00; image = 00377; x = 1235; y = 271; confidence = 0.48; MISS
scale_factor = 1.00; image = 00373; x =  175; y = 270; confidence = 0.83; HIT ***
scale_factor = 1.00; image = 00373; x =  177; y = 273; confidence = 0.78; HIT ***
scale_factor = 1.00; image = 00377; x =  282; y = 286; confidence = 0.45; MISS
scale_factor = 1.00; image = 00377; x =  434; y = 356; confidence = 0.56; MISS
scale_factor = 1.00; image = 00377; x =  517; y = 297; confidence = 0.41; MISS
scale_factor = 1.00; image = 00377; x =  592; y = 288; confidence = 0.32; MISS
scale_factor = 1.00; image = 00377; x =  710; y = 297; confidence = 0.38; MISS
scale_factor = 1.00; image = 00373; x =  830; y = 272; confidence = 0.99; HIT ***
scale_factor = 1.00; image = 00373; x =  841; y = 274; confidence = 0.98; HIT ***
scale_factor = 1.00; image = 00377; x = 1006; y = 301; confidence = 0.34; MISS
scale_factor = 1.00; image = 00377; x = 1096; y = 308; confidence = 0.40; MISS
scale_factor = 1.00; image = 00377; x = 1245; y = 344; confidence = 0.62; MISS
scale_factor = 1.00; image = 00377; x = 1289; y = 297; confidence = 0.45; MISS
scale_factor = 1.00; image = 00377; x =  113; y = 387; confidence = 0.48; MISS
scale_factor = 1.00; image = 00377; x =  132; y = 386; confidence = 0.42; MISS
scale_factor = 1.00; image = 00377; x =  294; y = 396; confidence = 0.48; MISS
scale_factor = 1.00; image = 00377; x =  439; y = 366; confidence = 0.55; MISS
scale_factor = 1.00; image = 00377; x =  554; y = 348; confidence = 0.64; MISS
scale_factor = 1.00; image = 00377; x =  577; y = 431; confidence = 0.58; MISS
scale_factor = 1.00; image = 00377; x =  691; y = 451; confidence = 0.71; MISS
scale_factor = 1.00; image = 00377; x =  799; y = 417; confidence = 0.46; MISS
scale_factor = 1.00; image = 00377; x =  894; y = 400; confidence = 0.43; MISS
scale_factor = 1.00; image = 00377; x = 1006; y = 405; confidence = 0.44; MISS
scale_factor = 1.00; image = 00377; x = 1097; y = 395; confidence = 0.33; MISS
scale_factor = 1.00; image = 00377; x = 1206; y = 422; confidence = 0.60; MISS
scale_factor = 1.00; image = 00377; x = 1285; y = 400; confidence = 0.42; MISS
scale_factor = 1.00; image = 00377; x =   83; y = 480; confidence = 0.75; MISS
scale_factor = 1.00; image = 00377; x =  183; y = 496; confidence = 0.51; MISS
scale_factor = 1.00; image = 00377; x =  287; y = 513; confidence = 0.67; MISS
scale_factor = 1.00; image = 00377; x =  353; y = 499; confidence = 0.73; MISS
scale_factor = 1.00; image = 00377; x =  575; y = 439; confidence = 0.51; MISS
scale_factor = 1.00; image = 00377; x =  681; y = 459; confidence = 0.69; MISS
scale_factor = 1.00; image = 00377; x =  707; y = 454; confidence = 0.71; MISS
scale_factor = 1.00; image = 00377; x =  815; y = 525; confidence = 0.54; MISS
scale_factor = 1.00; image = 00377; x =  903; y = 530; confidence = 0.64; MISS
scale_factor = 1.00; image = 00377; x = 1013; y = 522; confidence = 0.74; MISS
scale_factor = 1.00; image = 00377; x = 1065; y = 511; confidence = 0.82; MISS
scale_factor = 1.00; image = 00377; x = 1194; y = 493; confidence = 0.62; MISS
scale_factor = 1.00; image = 00377; x = 1279; y = 473; confidence = 0.44; MISS
scale_factor = 1.00; image = 00377; x =   40; y = 619; confidence = 0.81; MISS
scale_factor = 1.00; image = 00377; x =  186; y = 614; confidence = 0.57; MISS
scale_factor = 1.00; image = 00377; x =  307; y = 599; confidence = 0.44; MISS
scale_factor = 1.00; image = 00377; x =  307; y = 593; confidence = 0.50; MISS
scale_factor = 1.00; image = 00377; x =  454; y = 635; confidence = 0.46; MISS
scale_factor = 1.00; image = 00377; x =  544; y = 632; confidence = 0.44; MISS
scale_factor = 1.00; image = 00377; x =  755; y = 677; confidence = 0.01; MISS
scale_factor = 1.00; image = 00377; x =  854; y = 573; confidence = 0.48; MISS
scale_factor = 1.00; image = 00377; x =  933; y = 584; confidence = 0.43; MISS
scale_factor = 1.00; image = 00377; x = 1015; y = 524; confidence = 0.77; MISS
scale_factor = 1.00; image = 00377; x = 1068; y = 584; confidence = 0.55; MISS
scale_factor = 1.00; image = 00377; x = 1199; y = 592; confidence = 0.86; MISS
scale_factor = 1.00; image = 00377; x = 1305; y = 591; confidence = 0.53; MISS
scale_factor = 1.00; image = 00377; x =   56; y = 697; confidence = 0.59; MISS
scale_factor = 1.00; image = 00377; x =  190; y = 696; confidence = 0.63; MISS
scale_factor = 1.00; image = 00377; x =  244; y = 688; confidence = 0.59; MISS
scale_factor = 1.00; image = 00377; x =  412; y = 731; confidence = 0.36; MISS
scale_factor = 1.00; image = 00377; x =  541; y = 632; confidence = 0.50; MISS
scale_factor = 1.00; image = 00377; x =  624; y = 686; confidence = 0.29; MISS
scale_factor = 1.00; image = 00377; x =  771; y = 703; confidence = 0.56; MISS
scale_factor = 1.00; image = 00377; x =  770; y = 704; confidence = 0.58; MISS
scale_factor = 1.00; image = 00377; x =  889; y = 709; confidence = 0.34; MISS
scale_factor = 1.00; image = 00377; x =  999; y = 694; confidence = 0.58; MISS
