# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 56
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00019.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00057.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00065.ppm
delta = 134
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00075.ppm
scale_factor = 0.75; image = 00082; x =  154; y = 180; confidence = 0.55; MISS
scale_factor = 0.75; image = 00382; x =  655; y = 198; confidence = 0.54; MISS
scale_factor = 0.75; image = 00382; x =  804; y = 149; confidence = 0.27; MISS
scale_factor = 0.75; image = 00382; x =  919; y = 174; confidence = 0.57; MISS
scale_factor = 0.75; image = 00382; x = 1024; y = 174; confidence = 0.51; MISS
scale_factor = 0.75; image = 00382; x = 1220; y = 132; confidence = 0.43; MISS
scale_factor = 0.75; image = 00382; x = 1340; y = 142; confidence = 0.40; MISS
scale_factor = 0.75; image = 00379; x =  204; y = 311; confidence = 0.98; HIT ***
scale_factor = 0.75; image = 00379; x =  202; y = 315; confidence = 0.97; HIT ***
scale_factor = 0.75; image = 00382; x =  395; y = 252; confidence = 0.16; MISS
scale_factor = 0.75; image = 00382; x =  539; y = 226; confidence = 0.09; MISS
scale_factor = 0.75; image = 00382; x =  654; y = 198; confidence = 0.53; MISS
scale_factor = 0.75; image = 00382; x =  705; y = 206; confidence = 0.33; MISS
scale_factor = 0.75; image = 00382; x =  916; y = 177; confidence = 0.57; MISS
scale_factor = 0.75; image = 00379; x = 1095; y = 279; confidence = 0.74; HIT ***
scale_factor = 0.75; image = 00379; x = 1090; y = 279; confidence = 0.73; HIT ***
scale_factor = 0.75; image = 00382; x = 1333; y = 217; confidence = 0.28; MISS
scale_factor = 0.75; image = 00379; x =  208; y = 310; confidence = 1.00; HIT ***
scale_factor = 0.75; image = 00379; x =  204; y = 312; confidence = 0.99; HIT ***
scale_factor = 0.75; image = 00382; x =  356; y = 399; confidence = 0.05; MISS
scale_factor = 0.75; image = 00382; x =  521; y = 425; confidence = 0.00; MISS
scale_factor = 0.75; image = 00382; x =  628; y = 402; confidence = 0.02; MISS
scale_factor = 0.75; image = 00382; x =  720; y = 384; confidence = 0.03; MISS
scale_factor = 0.75; image = 00382; x =  984; y = 388; confidence = 0.20; MISS
scale_factor = 0.75; image = 00379; x = 1082; y = 346; confidence = 0.88; HIT ***
scale_factor = 0.75; image = 00379; x = 1092; y = 344; confidence = 0.86; HIT ***
scale_factor = 0.75; image = 00382; x = 1338; y = 371; confidence = 0.20; MISS
scale_factor = 0.75; image = 00382; x =   64; y = 497; confidence = 0.55; MISS
scale_factor = 0.75; image = 00382; x =  287; y = 493; confidence = 0.32; MISS
scale_factor = 0.75; image = 00382; x =  323; y = 628; confidence = 0.22; MISS
scale_factor = 0.75; image = 00382; x =  583; y = 440; confidence = 0.27; MISS
scale_factor = 0.75; image = 00382; x =  666; y = 532; confidence = 0.20; MISS
scale_factor = 0.75; image = 00382; x =  785; y = 576; confidence = 0.25; MISS
scale_factor = 0.75; image = 00382; x =  930; y = 627; confidence = 0.33; MISS
scale_factor = 0.75; image = 00382; x = 1090; y = 510; confidence = 0.37; MISS
scale_factor = 0.75; image = 00382; x = 1213; y = 533; confidence = 0.47; MISS
scale_factor = 0.75; image = 00382; x = 1342; y = 540; confidence = 0.21; MISS
scale_factor = 0.75; image = 00382; x =   90; y = 734; confidence = 0.24; MISS
scale_factor = 0.75; image = 00382; x =  324; y = 742; confidence = 0.43; MISS
scale_factor = 0.75; image = 00382; x =  376; y = 741; confidence = 0.09; MISS
scale_factor = 0.75; image = 00382; x =  528; y = 667; confidence = 0.03; MISS
scale_factor = 0.75; image = 00382; x =  672; y = 672; confidence = 0.01; MISS
scale_factor = 0.75; image = 00382; x =  836; y = 736; confidence = 0.08; MISS
scale_factor = 0.75; image = 00382; x =  934; y = 627; confidence = 0.23; MISS
scale_factor = 0.75; image = 00382; x = 1114; y = 667; confidence = 0.23; MISS
scale_factor = 0.75; image = 00382; x = 1175; y = 676; confidence = 0.06; MISS
scale_factor = 0.75; image = 00382; x = 1301; y = 651; confidence = 0.37; MISS
### Current Image = 00379; Traffic signs searched =   44; Traffic signs found =   44; Best confidence = 0.997116; Percentage found = 100.00; HIT
### Current Image = 00379; Traffic signs searched =   45; Traffic signs found =   45; Best confidence = 0.744052; Percentage found = 100.00; HIT
### Current Image = 00379; Traffic signs searched =   46; Traffic signs found =   45; Best confidence = 0.000000; Percentage found = 97.83; MISS
### Current Image = 00379; Traffic signs searched =   47; Traffic signs found =   46; Best confidence = 0.883922; Percentage found = 97.87; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00390.ppm
scale_factor = 0.75; image = 00397; x =  154; y = 128; confidence = 0.51; MISS
scale_factor = 0.75; image = 00397; x =  291; y = 116; confidence = 0.23; MISS
scale_factor = 0.75; image = 00397; x =  409; y = 146; confidence = 0.66; MISS
scale_factor = 0.75; image = 00397; x =  596; y = 130; confidence = 0.51; MISS
scale_factor = 0.75; image = 00397; x =  620; y = 148; confidence = 0.57; MISS
scale_factor = 0.75; image = 00397; x =  807; y = 132; confidence = 0.64; MISS
scale_factor = 0.75; image = 00397; x =  896; y = 148; confidence = 0.52; MISS
scale_factor = 0.75; image = 00397; x = 1086; y = 180; confidence = 0.39; MISS
scale_factor = 0.75; image = 00397; x = 1123; y =  46; confidence = 0.40; MISS
scale_factor = 0.75; image = 00397; x = 1313; y = 156; confidence = 0.20; MISS
scale_factor = 0.75; image = 00397; x =  194; y = 344; confidence = 0.47; MISS
scale_factor = 0.75; image = 00397; x =  246; y = 288; confidence = 0.17; MISS
scale_factor = 0.75; image = 00390; x =  474; y = 266; confidence = 0.95; HIT ***
scale_factor = 0.75; image = 00390; x =  473; y = 264; confidence = 0.88; HIT ***
scale_factor = 0.75; image = 00397; x =  579; y = 288; confidence = 0.23; MISS
scale_factor = 0.75; image = 00397; x =  831; y = 224; confidence = 0.38; MISS
scale_factor = 0.75; image = 00397; x = 1005; y = 352; confidence = 0.46; MISS
scale_factor = 0.75; image = 00397; x = 1050; y = 216; confidence = 0.41; MISS
scale_factor = 0.75; image = 00390; x = 1233; y = 291; confidence = 0.84; HIT ***
scale_factor = 0.75; image = 00390; x = 1245; y = 280; confidence = 0.91; HIT ***
scale_factor = 0.75; image = 00397; x =  160; y = 449; confidence = 0.53; MISS
scale_factor = 0.75; image = 00397; x =  166; y = 454; confidence = 0.53; MISS
scale_factor = 0.75; image = 00397; x =  445; y = 424; confidence = 0.09; MISS
scale_factor = 0.75; image = 00397; x =  555; y = 402; confidence = 0.36; MISS
scale_factor = 0.75; image = 00397; x =  659; y = 430; confidence = 0.26; MISS
scale_factor = 0.75; image = 00397; x =  818; y = 405; confidence = 0.27; MISS
scale_factor = 0.75; image = 00397; x =  926; y = 405; confidence = 0.34; MISS
scale_factor = 0.75; image = 00397; x = 1053; y = 436; confidence = 0.45; MISS
scale_factor = 0.75; image = 00390; x = 1240; y = 290; confidence = 0.91; HIT ***
scale_factor = 0.75; image = 00397; x = 1344; y = 440; confidence = 0.08; MISS
scale_factor = 0.75; image = 00397; x =  164; y = 450; confidence = 0.54; MISS
scale_factor = 0.75; image = 00397; x =  169; y = 454; confidence = 0.54; MISS
scale_factor = 0.75; image = 00397; x =  400; y = 534; confidence = 0.22; MISS
scale_factor = 0.75; image = 00397; x =  500; y = 493; confidence = 0.26; MISS
scale_factor = 0.75; image = 00397; x =  659; y = 430; confidence = 0.26; MISS
scale_factor = 0.75; image = 00397; x =  870; y = 635; confidence = 0.45; MISS
scale_factor = 0.75; image = 00397; x = 1036; y = 536; confidence = 0.54; MISS
scale_factor = 0.75; image = 00397; x = 1088; y = 542; confidence = 0.58; MISS
scale_factor = 0.75; image = 00397; x = 1240; y = 598; confidence = 0.64; MISS
scale_factor = 0.75; image = 00397; x = 1309; y = 551; confidence = 0.36; MISS
scale_factor = 0.75; image = 00397; x =  142; y = 748; confidence = 0.04; MISS
scale_factor = 0.75; image = 00397; x =  271; y = 682; confidence = 0.37; MISS
scale_factor = 0.75; image = 00397; x =  358; y = 728; confidence = 0.13; MISS
scale_factor = 0.75; image = 00397; x =  446; y = 674; confidence = 0.13; MISS
scale_factor = 0.75; image = 00397; x =  698; y = 789; confidence = 0.00; MISS
scale_factor = 0.75; image = 00397; x =  868; y = 638; confidence = 0.43; MISS
scale_factor = 0.75; image = 00397; x =  958; y = 619; confidence = 0.26; MISS
scale_factor = 0.75; image = 00397; x = 1098; y = 631; confidence = 0.44; MISS
scale_factor = 0.75; image = 00397; x = 1210; y = 693; confidence = 0.65; MISS
scale_factor = 0.75; image = 00397; x = 1348; y = 662; confidence = 0.47; MISS
### Current Image = 00390; Traffic signs searched =   48; Traffic signs found =   47; Best confidence = 0.949531; Percentage found = 97.92; HIT
### Current Image = 00390; Traffic signs searched =   49; Traffic signs found =   48; Best confidence = 0.914203; Percentage found = 97.96; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00396.ppm
scale_factor = 0.75; image = 00402; x =  119; y = 110; confidence = 0.49; MISS
scale_factor = 0.75; image = 00402; x =  278; y =  96; confidence = 0.23; MISS
scale_factor = 0.75; image = 00402; x =  410; y = 132; confidence = 0.31; MISS
scale_factor = 0.75; image = 00402; x =  525; y = 128; confidence = 0.61; MISS
scale_factor = 0.75; image = 00402; x =  680; y = 192; confidence = 0.51; MISS
scale_factor = 0.75; image = 00402; x =  836; y = 154; confidence = 0.34; MISS
scale_factor = 0.75; image = 00402; x =  910; y =  75; confidence = 0.53; MISS
scale_factor = 0.75; image = 00402; x = 1080; y = 149; confidence = 0.09; MISS
scale_factor = 0.75; image = 00402; x = 1170; y = 136; confidence = 0.41; MISS
scale_factor = 0.75; image = 00402; x = 1314; y = 130; confidence = 0.46; MISS
scale_factor = 0.75; image = 00396; x =  218; y = 303; confidence = 0.81; HIT ***
scale_factor = 0.75; image = 00396; x =  216; y = 302; confidence = 0.86; HIT ***
scale_factor = 0.75; image = 00402; x =  394; y = 268; confidence = 0.22; MISS
scale_factor = 0.75; image = 00402; x =  533; y = 265; confidence = 0.00; MISS
scale_factor = 0.75; image = 00402; x =  709; y = 212; confidence = 0.43; MISS
scale_factor = 0.75; image = 00402; x =  826; y = 340; confidence = 0.47; MISS
scale_factor = 0.75; image = 00396; x = 1017; y = 314; confidence = 0.79; HIT ***
scale_factor = 0.75; image = 00396; x = 1029; y = 311; confidence = 0.86; HIT ***
scale_factor = 0.75; image = 00402; x = 1225; y = 278; confidence = 0.33; MISS
scale_factor = 0.75; image = 00402; x = 1320; y = 278; confidence = 0.40; MISS
scale_factor = 0.75; image = 00396; x =  208; y = 300; confidence = 0.87; HIT ***
scale_factor = 0.75; image = 00396; x =  217; y = 296; confidence = 0.92; HIT ***
scale_factor = 0.75; image = 00402; x =  418; y = 402; confidence = 0.24; MISS
scale_factor = 0.75; image = 00402; x =  596; y = 392; confidence = 0.12; MISS
scale_factor = 0.75; image = 00402; x =  777; y = 359; confidence = 0.14; MISS
scale_factor = 0.75; image = 00402; x =  836; y = 429; confidence = 0.31; MISS
scale_factor = 0.75; image = 00402; x =  956; y = 388; confidence = 0.34; MISS
scale_factor = 0.75; image = 00396; x = 1025; y = 314; confidence = 0.87; HIT ***
scale_factor = 0.75; image = 00402; x = 1222; y = 400; confidence = 0.05; MISS
scale_factor = 0.75; image = 00402; x = 1326; y = 421; confidence = 0.13; MISS
scale_factor = 0.75; image = 00402; x =   68; y = 578; confidence = 0.54; MISS
scale_factor = 0.75; image = 00402; x =  283; y = 517; confidence = 0.22; MISS
scale_factor = 0.75; image = 00402; x =  303; y = 461; confidence = 0.48; MISS
scale_factor = 0.75; image = 00402; x =  534; y = 404; confidence = 0.00; MISS
scale_factor = 0.75; image = 00402; x =  668; y = 404; confidence = 0.00; MISS
scale_factor = 0.75; image = 00402; x =  916; y = 576; confidence = 0.53; MISS
scale_factor = 0.75; image = 00402; x =  887; y = 482; confidence = 0.49; MISS
scale_factor = 0.75; image = 00402; x = 1084; y = 497; confidence = 0.44; MISS
scale_factor = 0.75; image = 00402; x = 1204; y = 564; confidence = 0.43; MISS
scale_factor = 0.75; image = 00402; x = 1344; y = 571; confidence = 0.39; MISS
scale_factor = 0.75; image = 00402; x =   68; y = 578; confidence = 0.54; MISS
scale_factor = 0.75; image = 00402; x =  230; y = 555; confidence = 0.07; MISS
scale_factor = 0.75; image = 00402; x =  400; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00402; x =  534; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00402; x =  668; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00402; x =  878; y = 592; confidence = 0.24; MISS
scale_factor = 0.75; image = 00402; x =  978; y = 674; confidence = 0.46; MISS
scale_factor = 0.75; image = 00402; x = 1112; y = 689; confidence = 0.23; MISS
scale_factor = 0.75; image = 00402; x = 1154; y = 704; confidence = 0.47; MISS
scale_factor = 0.75; image = 00402; x = 1340; y = 674; confidence = 0.22; MISS
### Current Image = 00396; Traffic signs searched =   50; Traffic signs found =   49; Best confidence = 0.924297; Percentage found = 98.00; HIT
### Current Image = 00396; Traffic signs searched =   51; Traffic signs found =   50; Best confidence = 0.865177; Percentage found = 98.04; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00401.ppm
scale_factor = 0.75; image = 00405; x =  144; y = 138; confidence = 0.60; MISS
scale_factor = 0.75; image = 00405; x =  294; y = 132; confidence = 0.58; MISS
scale_factor = 0.75; image = 00405; x =  426; y = 130; confidence = 0.55; MISS
scale_factor = 0.75; image = 00405; x =  505; y = 132; confidence = 0.37; MISS
scale_factor = 0.75; image = 00405; x =  670; y = 134; confidence = 0.36; MISS
scale_factor = 0.75; image = 00405; x =  756; y = 110; confidence = 0.61; MISS
scale_factor = 0.75; image = 00405; x =  949; y = 131; confidence = 0.12; MISS
scale_factor = 0.75; image = 00405; x = 1124; y =  88; confidence = 0.17; MISS
scale_factor = 0.75; image = 00405; x = 1203; y = 145; confidence = 0.24; MISS
scale_factor = 0.75; image = 00405; x = 1336; y = 137; confidence = 0.17; MISS
scale_factor = 0.75; image = 00405; x =  169; y = 225; confidence = 0.49; MISS
scale_factor = 0.75; image = 00405; x =  241; y = 266; confidence = 0.42; MISS
scale_factor = 0.75; image = 00401; x =  432; y = 291; confidence = 0.89; HIT ***
scale_factor = 0.75; image = 00401; x =  444; y = 284; confidence = 0.97; HIT ***
scale_factor = 0.75; image = 00405; x =  592; y = 224; confidence = 0.46; MISS
scale_factor = 0.75; image = 00405; x =  792; y = 221; confidence = 0.30; MISS
scale_factor = 0.75; image = 00405; x =  928; y = 264; confidence = 0.00; MISS
scale_factor = 0.75; image = 00401; x = 1150; y = 282; confidence = 0.94; HIT ***
scale_factor = 0.75; image = 00401; x = 1151; y = 283; confidence = 0.90; HIT ***
scale_factor = 0.75; image = 00405; x = 1325; y = 268; confidence = 0.17; MISS
scale_factor = 0.75; image = 00405; x =  126; y = 413; confidence = 0.43; MISS
scale_factor = 0.75; image = 00405; x =  260; y = 392; confidence = 0.36; MISS
scale_factor = 0.75; image = 00401; x =  446; y = 290; confidence = 0.91; HIT ***
scale_factor = 0.75; image = 00405; x =  504; y = 418; confidence = 0.42; MISS
scale_factor = 0.75; image = 00405; x =  595; y = 372; confidence = 0.16; MISS
scale_factor = 0.75; image = 00405; x =  802; y = 405; confidence = 0.00; MISS
scale_factor = 0.75; image = 00405; x =  953; y = 441; confidence = 0.24; MISS
scale_factor = 0.75; image = 00405; x = 1048; y = 406; confidence = 0.55; MISS
scale_factor = 0.75; image = 00405; x = 1206; y = 402; confidence = 0.48; MISS
scale_factor = 0.75; image = 00405; x = 1344; y = 406; confidence = 0.37; MISS
scale_factor = 0.75; image = 00405; x =  188; y = 516; confidence = 0.49; MISS
scale_factor = 0.75; image = 00405; x =  189; y = 520; confidence = 0.50; MISS
scale_factor = 0.75; image = 00405; x =  383; y = 540; confidence = 0.29; MISS
scale_factor = 0.75; image = 00405; x =  529; y = 543; confidence = 0.36; MISS
scale_factor = 0.75; image = 00405; x =  618; y = 560; confidence = 0.30; MISS
scale_factor = 0.75; image = 00405; x =  800; y = 591; confidence = 0.21; MISS
scale_factor = 0.75; image = 00405; x =  964; y = 552; confidence = 0.65; MISS
scale_factor = 0.75; image = 00405; x = 1053; y = 500; confidence = 0.74; MISS
scale_factor = 0.75; image = 00405; x = 1218; y = 518; confidence = 0.59; MISS
scale_factor = 0.75; image = 00405; x = 1322; y = 529; confidence = 0.44; MISS
scale_factor = 0.75; image = 00405; x =  127; y = 670; confidence = 0.36; MISS
scale_factor = 0.75; image = 00405; x =  252; y = 689; confidence = 0.25; MISS
scale_factor = 0.75; image = 00405; x =  378; y = 662; confidence = 0.39; MISS
scale_factor = 0.75; image = 00405; x =  528; y = 672; confidence = 0.07; MISS
scale_factor = 0.75; image = 00405; x =  697; y = 666; confidence = 0.22; MISS
scale_factor = 0.75; image = 00405; x =  814; y = 663; confidence = 0.00; MISS
scale_factor = 0.75; image = 00405; x =  968; y = 640; confidence = 0.57; MISS
scale_factor = 0.75; image = 00405; x = 1108; y = 720; confidence = 0.52; MISS
scale_factor = 0.75; image = 00405; x = 1196; y = 662; confidence = 0.28; MISS
scale_factor = 0.75; image = 00405; x = 1274; y = 644; confidence = 0.20; MISS
### Current Image = 00401; Traffic signs searched =   52; Traffic signs found =   51; Best confidence = 0.974766; Percentage found = 98.08; HIT
### Current Image = 00401; Traffic signs searched =   53; Traffic signs found =   52; Best confidence = 0.935833; Percentage found = 98.11; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00412.ppm
scale_factor = 0.75; image = 00420; x =  106; y = 153; confidence = 0.55; MISS
scale_factor = 0.75; image = 00420; x =  284; y = 134; confidence = 0.34; MISS
scale_factor = 0.75; image = 00420; x =  422; y = 136; confidence = 0.46; MISS
scale_factor = 0.75; image = 00420; x =  560; y = 152; confidence = 0.63; MISS
scale_factor = 0.75; image = 00420; x =  664; y = 201; confidence = 0.41; MISS
scale_factor = 0.75; image = 00420; x =  785; y = 131; confidence = 0.54; MISS
scale_factor = 0.75; image = 00420; x =  844; y =  91; confidence = 0.49; MISS
scale_factor = 0.75; image = 00420; x = 1062; y =  67; confidence = 0.23; MISS
scale_factor = 0.75; image = 00420; x = 1190; y = 156; confidence = 0.28; MISS
scale_factor = 0.75; image = 00420; x = 1213; y = 157; confidence = 0.06; MISS
scale_factor = 0.75; image = 00420; x =   55; y = 318; confidence = 0.63; MISS
scale_factor = 0.75; image = 00420; x =  214; y = 274; confidence = 0.47; MISS
scale_factor = 0.75; image = 00420; x =  386; y = 342; confidence = 0.31; MISS
scale_factor = 0.75; image = 00420; x =  563; y = 161; confidence = 0.51; MISS
scale_factor = 0.75; image = 00420; x =  660; y = 201; confidence = 0.21; MISS
scale_factor = 0.75; image = 00420; x =  823; y = 326; confidence = 0.39; MISS
scale_factor = 0.75; image = 00412; x = 1014; y = 286; confidence = 0.84; HIT ***
scale_factor = 0.75; image = 00412; x = 1026; y = 268; confidence = 0.91; HIT ***
scale_factor = 0.75; image = 00420; x = 1213; y = 261; confidence = 0.33; MISS
scale_factor = 0.75; image = 00420; x = 1282; y = 306; confidence = 0.14; MISS
scale_factor = 0.75; image = 00420; x =   56; y = 319; confidence = 0.66; MISS
