# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 53
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00012.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00027.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00057.ppm
delta = 143
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00065.ppm
scale_factor = 0.70; image = 00073; x =  166; y = 127; confidence = 0.00; MISS
scale_factor = 0.70; image = 00390; x =  475; y = 264; confidence = 0.75; HIT ***
scale_factor = 0.70; image = 00390; x =  486; y = 283; confidence = 0.67; HIT ***
scale_factor = 0.70; image = 00397; x =  692; y = 288; confidence = 0.06; MISS
scale_factor = 0.70; image = 00397; x =  831; y = 260; confidence = 0.21; MISS
scale_factor = 0.70; image = 00397; x = 1033; y = 176; confidence = 0.54; MISS
scale_factor = 0.70; image = 00390; x = 1231; y = 283; confidence = 0.94; HIT ***
scale_factor = 0.70; image = 00390; x = 1244; y = 291; confidence = 0.86; HIT ***
scale_factor = 0.70; image = 00397; x =  172; y = 424; confidence = 0.29; MISS
scale_factor = 0.70; image = 00397; x =  193; y = 346; confidence = 0.31; MISS
scale_factor = 0.70; image = 00397; x =  413; y = 489; confidence = 0.38; MISS
scale_factor = 0.70; image = 00397; x =  547; y = 412; confidence = 0.18; MISS
scale_factor = 0.70; image = 00397; x =  670; y = 442; confidence = 0.33; MISS
scale_factor = 0.70; image = 00397; x =  943; y = 423; confidence = 0.17; MISS
scale_factor = 0.70; image = 00397; x = 1048; y = 434; confidence = 0.41; MISS
scale_factor = 0.70; image = 00397; x = 1134; y = 435; confidence = 0.13; MISS
scale_factor = 0.70; image = 00397; x = 1282; y = 479; confidence = 0.50; MISS
scale_factor = 0.70; image = 00397; x =  127; y = 625; confidence = 0.39; MISS
scale_factor = 0.70; image = 00397; x =  286; y = 569; confidence = 0.29; MISS
scale_factor = 0.70; image = 00397; x =  413; y = 487; confidence = 0.35; MISS
scale_factor = 0.70; image = 00397; x =  556; y = 597; confidence = 0.04; MISS
scale_factor = 0.70; image = 00397; x =  722; y = 639; confidence = 0.30; MISS
scale_factor = 0.70; image = 00397; x =  803; y = 601; confidence = 0.19; MISS
scale_factor = 0.70; image = 00397; x = 1053; y = 557; confidence = 0.42; MISS
scale_factor = 0.70; image = 00397; x = 1079; y = 592; confidence = 0.43; MISS
scale_factor = 0.70; image = 00397; x = 1313; y = 555; confidence = 0.44; MISS
scale_factor = 0.70; image = 00397; x =  126; y = 722; confidence = 0.27; MISS
scale_factor = 0.70; image = 00397; x =  280; y = 740; confidence = 0.00; MISS
scale_factor = 0.70; image = 00397; x =  397; y = 666; confidence = 0.43; MISS
scale_factor = 0.70; image = 00397; x =  581; y = 725; confidence = 0.29; MISS
scale_factor = 0.70; image = 00397; x =  718; y = 703; confidence = 0.01; MISS
scale_factor = 0.70; image = 00397; x =  905; y = 690; confidence = 0.01; MISS
scale_factor = 0.70; image = 00397; x =  968; y = 665; confidence = 0.34; MISS
scale_factor = 0.70; image = 00397; x = 1196; y = 730; confidence = 0.30; MISS
scale_factor = 0.70; image = 00397; x = 1337; y = 658; confidence = 0.45; MISS
### Current Image = 00390; Traffic signs searched =   44; Traffic signs found =   41; Best confidence = 0.754146; Percentage found = 93.18; HIT
### Current Image = 00390; Traffic signs searched =   45; Traffic signs found =   42; Best confidence = 0.941601; Percentage found = 93.33; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00396.ppm
scale_factor = 0.70; image = 00402; x =  155; y = 192; confidence = 0.49; MISS
scale_factor = 0.70; image = 00402; x =  363; y = 168; confidence = 0.57; MISS
scale_factor = 0.70; image = 00402; x =  420; y = 145; confidence = 0.15; MISS
scale_factor = 0.70; image = 00402; x =  539; y = 138; confidence = 0.46; MISS
scale_factor = 0.70; image = 00402; x =  768; y = 146; confidence = 0.52; MISS
scale_factor = 0.70; image = 00402; x =  871; y = 141; confidence = 0.15; MISS
scale_factor = 0.70; image = 00402; x =  901; y =  81; confidence = 0.41; MISS
scale_factor = 0.70; image = 00402; x = 1098; y =  94; confidence = 0.44; MISS
scale_factor = 0.70; image = 00402; x = 1297; y = 182; confidence = 0.37; MISS
scale_factor = 0.70; image = 00396; x =  218; y = 284; confidence = 0.80; HIT ***
scale_factor = 0.70; image = 00396; x =  219; y = 284; confidence = 0.78; HIT ***
scale_factor = 0.70; image = 00402; x =  376; y = 323; confidence = 0.49; MISS
scale_factor = 0.70; image = 00402; x =  618; y = 193; confidence = 0.51; MISS
scale_factor = 0.70; image = 00402; x =  713; y = 318; confidence = 0.42; MISS
scale_factor = 0.70; image = 00402; x =  868; y = 316; confidence = 0.43; MISS
scale_factor = 0.70; image = 00396; x = 1018; y = 305; confidence = 0.82; HIT ***
scale_factor = 0.70; image = 00396; x = 1025; y = 312; confidence = 0.92; HIT ***
scale_factor = 0.70; image = 00402; x = 1304; y = 291; confidence = 0.11; MISS
scale_factor = 0.70; image = 00402; x =  141; y = 435; confidence = 0.28; MISS
scale_factor = 0.70; image = 00402; x =  267; y = 448; confidence = 0.42; MISS
scale_factor = 0.70; image = 00402; x =  380; y = 326; confidence = 0.21; MISS
scale_factor = 0.70; image = 00402; x =  611; y = 397; confidence = 0.29; MISS
scale_factor = 0.70; image = 00402; x =  703; y = 316; confidence = 0.21; MISS
scale_factor = 0.70; image = 00402; x =  861; y = 427; confidence = 0.01; MISS
scale_factor = 0.70; image = 00402; x = 1001; y = 417; confidence = 0.05; MISS
scale_factor = 0.70; image = 00402; x = 1084; y = 495; confidence = 0.52; MISS
scale_factor = 0.70; image = 00402; x = 1281; y = 434; confidence = 0.30; MISS
scale_factor = 0.70; image = 00402; x =   73; y = 570; confidence = 0.61; MISS
scale_factor = 0.70; image = 00402; x =  210; y = 520; confidence = 0.21; MISS
scale_factor = 0.70; image = 00402; x =  373; y = 456; confidence = 0.00; MISS
scale_factor = 0.70; image = 00402; x =  594; y = 714; confidence = 0.00; MISS
scale_factor = 0.70; image = 00402; x =  827; y = 587; confidence = 0.00; MISS
scale_factor = 0.70; image = 00402; x =  867; y = 588; confidence = 0.33; MISS
scale_factor = 0.70; image = 00402; x = 1004; y = 530; confidence = 0.28; MISS
scale_factor = 0.70; image = 00402; x = 1170; y = 591; confidence = 0.39; MISS
scale_factor = 0.70; image = 00402; x = 1274; y = 570; confidence = 0.34; MISS
scale_factor = 0.70; image = 00402; x =   80; y = 635; confidence = 0.08; MISS
scale_factor = 0.70; image = 00402; x =  177; y = 625; confidence = 0.00; MISS
scale_factor = 0.70; image = 00402; x =  449; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00402; x =  592; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00402; x =  696; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00402; x =  978; y = 673; confidence = 0.61; MISS
scale_factor = 0.70; image = 00402; x =  978; y = 679; confidence = 0.56; MISS
scale_factor = 0.70; image = 00402; x = 1160; y = 705; confidence = 0.31; MISS
scale_factor = 0.70; image = 00402; x = 1282; y = 715; confidence = 0.28; MISS
### Current Image = 00396; Traffic signs searched =   46; Traffic signs found =   43; Best confidence = 0.800288; Percentage found = 93.48; HIT
### Current Image = 00396; Traffic signs searched =   47; Traffic signs found =   44; Best confidence = 0.922855; Percentage found = 93.62; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00404.ppm
scale_factor = 0.70; image = 00410; x =  136; y =  67; confidence = 0.48; MISS
scale_factor = 0.70; image = 00410; x =  224; y = 104; confidence = 0.11; MISS
scale_factor = 0.70; image = 00410; x =  448; y = 178; confidence = 0.36; MISS
scale_factor = 0.70; image = 00410; x =  581; y = 156; confidence = 0.08; MISS
scale_factor = 0.70; image = 00410; x =  713; y = 175; confidence = 0.10; MISS
scale_factor = 0.70; image = 00410; x =  849; y = 213; confidence = 0.54; MISS
scale_factor = 0.70; image = 00410; x = 1026; y = 123; confidence = 0.37; MISS
scale_factor = 0.70; image = 00410; x = 1115; y = 145; confidence = 0.43; MISS
scale_factor = 0.70; image = 00410; x = 1296; y = 143; confidence = 0.03; MISS
scale_factor = 0.70; image = 00410; x =  202; y = 293; confidence = 0.04; MISS
scale_factor = 0.70; image = 00404; x =  358; y = 356; confidence = 0.97; HIT ***
scale_factor = 0.70; image = 00404; x =  374; y = 358; confidence = 0.94; HIT ***
scale_factor = 0.70; image = 00410; x =  632; y = 274; confidence = 0.33; MISS
scale_factor = 0.70; image = 00410; x =  633; y = 273; confidence = 0.29; MISS
scale_factor = 0.70; image = 00410; x =  848; y = 214; confidence = 0.54; MISS
scale_factor = 0.70; image = 00410; x = 1028; y = 217; confidence = 0.40; MISS
scale_factor = 0.70; image = 00410; x = 1164; y = 326; confidence = 0.51; MISS
scale_factor = 0.70; image = 00404; x = 1294; y = 358; confidence = 0.93; HIT ***
scale_factor = 0.70; image = 00410; x =  131; y = 379; confidence = 0.44; MISS
scale_factor = 0.70; image = 00404; x =  372; y = 359; confidence = 0.97; HIT ***
scale_factor = 0.70; image = 00404; x =  376; y = 362; confidence = 0.90; HIT ***
scale_factor = 0.70; image = 00410; x =  516; y = 364; confidence = 0.23; MISS
scale_factor = 0.70; image = 00410; x =  618; y = 350; confidence = 0.24; MISS
scale_factor = 0.70; image = 00410; x =  881; y = 389; confidence = 0.23; MISS
scale_factor = 0.70; image = 00410; x = 1094; y = 476; confidence = 0.55; MISS
scale_factor = 0.70; image = 00410; x = 1139; y = 435; confidence = 0.22; MISS
scale_factor = 0.70; image = 00404; x = 1297; y = 366; confidence = 0.82; HIT ***
scale_factor = 0.70; image = 00410; x =  118; y = 506; confidence = 0.31; MISS
scale_factor = 0.70; image = 00410; x =  289; y = 526; confidence = 0.08; MISS
scale_factor = 0.70; image = 00410; x =  377; y = 697; confidence = 0.00; MISS
scale_factor = 0.70; image = 00410; x =  567; y = 667; confidence = 0.03; MISS
scale_factor = 0.70; image = 00410; x =  742; y = 708; confidence = 0.05; MISS
scale_factor = 0.70; image = 00410; x =  981; y = 567; confidence = 0.00; MISS
scale_factor = 0.70; image = 00410; x =  995; y = 577; confidence = 0.04; MISS
scale_factor = 0.70; image = 00410; x = 1191; y = 622; confidence = 0.53; MISS
scale_factor = 0.70; image = 00410; x = 1248; y = 547; confidence = 0.37; MISS
scale_factor = 0.70; image = 00410; x =   87; y = 685; confidence = 0.29; MISS
scale_factor = 0.70; image = 00410; x =  269; y = 710; confidence = 0.03; MISS
scale_factor = 0.70; image = 00410; x =  356; y = 718; confidence = 0.19; MISS
scale_factor = 0.70; image = 00410; x =  566; y = 703; confidence = 0.14; MISS
scale_factor = 0.70; image = 00410; x =  712; y = 695; confidence = 0.26; MISS
scale_factor = 0.70; image = 00410; x =  855; y = 715; confidence = 0.37; MISS
scale_factor = 0.70; image = 00410; x = 1016; y = 785; confidence = 0.53; MISS
scale_factor = 0.70; image = 00410; x = 1135; y = 710; confidence = 0.47; MISS
scale_factor = 0.70; image = 00410; x = 1300; y = 713; confidence = 0.13; MISS
### Current Image = 00404; Traffic signs searched =   48; Traffic signs found =   45; Best confidence = 0.925018; Percentage found = 93.75; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00405.ppm
scale_factor = 0.70; image = 00411; x =  118; y = 134; confidence = 0.41; MISS
scale_factor = 0.70; image = 00411; x =  261; y = 131; confidence = 0.53; MISS
scale_factor = 0.70; image = 00411; x =  454; y = 160; confidence = 0.37; MISS
scale_factor = 0.70; image = 00411; x =  585; y = 165; confidence = 0.37; MISS
scale_factor = 0.70; image = 00411; x =  721; y = 165; confidence = 0.25; MISS
scale_factor = 0.70; image = 00411; x =  957; y = 189; confidence = 0.35; MISS
scale_factor = 0.70; image = 00411; x = 1057; y = 134; confidence = 0.32; MISS
scale_factor = 0.70; image = 00411; x = 1180; y = 127; confidence = 0.15; MISS
scale_factor = 0.70; image = 00411; x = 1299; y =  88; confidence = 0.38; MISS
scale_factor = 0.70; image = 00411; x =   94; y = 196; confidence = 0.41; MISS
scale_factor = 0.70; image = 00405; x =  388; y = 333; confidence = 0.95; HIT ***
scale_factor = 0.70; image = 00405; x =  392; y = 331; confidence = 0.91; HIT ***
scale_factor = 0.70; image = 00411; x =  598; y = 296; confidence = 0.50; MISS
scale_factor = 0.70; image = 00411; x =  595; y = 336; confidence = 0.64; MISS
scale_factor = 0.70; image = 00411; x =  765; y = 203; confidence = 0.44; MISS
scale_factor = 0.70; image = 00411; x =  958; y = 184; confidence = 0.39; MISS
scale_factor = 0.70; image = 00405; x = 1266; y = 302; confidence = 0.93; HIT ***
scale_factor = 0.70; image = 00405; x = 1289; y = 291; confidence = 0.94; HIT ***
scale_factor = 0.70; image = 00411; x =  226; y = 404; confidence = 0.54; MISS
scale_factor = 0.70; image = 00405; x =  372; y = 332; confidence = 0.90; HIT ***
scale_factor = 0.70; image = 00405; x =  382; y = 330; confidence = 0.98; HIT ***
scale_factor = 0.70; image = 00411; x =  572; y = 429; confidence = 0.38; MISS
scale_factor = 0.70; image = 00411; x =  755; y = 472; confidence = 0.62; MISS
scale_factor = 0.70; image = 00411; x =  786; y = 471; confidence = 0.46; MISS
scale_factor = 0.70; image = 00411; x = 1017; y = 449; confidence = 0.23; MISS
scale_factor = 0.70; image = 00411; x = 1139; y = 393; confidence = 0.53; MISS
scale_factor = 0.70; image = 00405; x = 1275; y = 307; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00411; x =  158; y = 607; confidence = 0.36; MISS
scale_factor = 0.70; image = 00411; x =  227; y = 515; confidence = 0.56; MISS
scale_factor = 0.70; image = 00411; x =  429; y = 572; confidence = 0.16; MISS
scale_factor = 0.70; image = 00411; x =  565; y = 496; confidence = 0.41; MISS
scale_factor = 0.70; image = 00411; x =  758; y = 475; confidence = 0.59; MISS
scale_factor = 0.70; image = 00411; x =  785; y = 470; confidence = 0.55; MISS
scale_factor = 0.70; image = 00411; x = 1007; y = 526; confidence = 0.05; MISS
scale_factor = 0.70; image = 00411; x = 1217; y = 557; confidence = 0.51; MISS
scale_factor = 0.70; image = 00411; x = 1294; y = 585; confidence = 0.33; MISS
scale_factor = 0.70; image = 00411; x =  156; y = 689; confidence = 0.41; MISS
scale_factor = 0.70; image = 00411; x =  302; y = 700; confidence = 0.18; MISS
scale_factor = 0.70; image = 00411; x =  456; y = 603; confidence = 0.01; MISS
scale_factor = 0.70; image = 00411; x =  517; y = 718; confidence = 0.01; MISS
scale_factor = 0.70; image = 00411; x =  798; y = 772; confidence = 0.30; MISS
scale_factor = 0.70; image = 00411; x =  806; y = 772; confidence = 0.34; MISS
scale_factor = 0.70; image = 00411; x =  964; y = 688; confidence = 0.30; MISS
scale_factor = 0.70; image = 00411; x = 1256; y = 640; confidence = 0.07; MISS
scale_factor = 0.70; image = 00411; x = 1280; y = 706; confidence = 0.00; MISS
### Current Image = 00405; Traffic signs searched =   49; Traffic signs found =   46; Best confidence = 1.000000; Percentage found = 93.88; HIT
### Current Image = 00405; Traffic signs searched =   50; Traffic signs found =   47; Best confidence = 0.984138; Percentage found = 94.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00412.ppm
scale_factor = 0.70; image = 00420; x =  100; y = 148; confidence = 0.64; MISS
scale_factor = 0.70; image = 00420; x =  163; y = 195; confidence = 0.57; MISS
scale_factor = 0.70; image = 00420; x =  417; y = 136; confidence = 0.39; MISS
scale_factor = 0.70; image = 00420; x =  549; y = 143; confidence = 0.38; MISS
scale_factor = 0.70; image = 00420; x =  731; y = 180; confidence = 0.33; MISS
scale_factor = 0.70; image = 00420; x =  846; y = 178; confidence = 0.42; MISS
scale_factor = 0.70; image = 00412; x = 1020; y = 269; confidence = 0.90; HIT ***
scale_factor = 0.70; image = 00420; x = 1153; y =  70; confidence = 0.48; MISS
scale_factor = 0.70; image = 00420; x = 1285; y = 120; confidence = 0.13; MISS
scale_factor = 0.70; image = 00420; x =  178; y = 288; confidence = 0.40; MISS
scale_factor = 0.70; image = 00420; x =  293; y = 291; confidence = 0.38; MISS
scale_factor = 0.70; image = 00420; x =  397; y = 296; confidence = 0.30; MISS
scale_factor = 0.70; image = 00420; x =  611; y = 315; confidence = 0.39; MISS
scale_factor = 0.70; image = 00420; x =  737; y = 181; confidence = 0.53; MISS
scale_factor = 0.70; image = 00420; x =  848; y = 180; confidence = 0.49; MISS
scale_factor = 0.70; image = 00412; x = 1018; y = 283; confidence = 0.97; HIT ***
scale_factor = 0.70; image = 00412; x = 1018; y = 281; confidence = 0.99; HIT ***
scale_factor = 0.70; image = 00420; x = 1255; y = 309; confidence = 0.00; MISS
scale_factor = 0.70; image = 00420; x =  180; y = 542; confidence = 0.54; MISS
scale_factor = 0.70; image = 00420; x =  375; y = 469; confidence = 0.45; MISS
scale_factor = 0.70; image = 00420; x =  445; y = 431; confidence = 0.44; MISS
scale_factor = 0.70; image = 00420; x =  560; y = 441; confidence = 0.36; MISS
scale_factor = 0.70; image = 00420; x =  721; y = 476; confidence = 0.31; MISS
scale_factor = 0.70; image = 00420; x =  871; y = 379; confidence = 0.41; MISS
scale_factor = 0.70; image = 00420; x =  988; y = 413; confidence = 0.37; MISS
scale_factor = 0.70; image = 00420; x = 1125; y = 441; confidence = 0.20; MISS
scale_factor = 0.70; image = 00420; x = 1281; y = 427; confidence = 0.00; MISS
scale_factor = 0.70; image = 00420; x =  143; y = 556; confidence = 0.50; MISS
scale_factor = 0.70; image = 00420; x =  277; y = 572; confidence = 0.11; MISS
scale_factor = 0.70; image = 00420; x =  429; y = 572; confidence = 0.08; MISS
scale_factor = 0.70; image = 00420; x =  625; y = 565; confidence = 0.12; MISS
scale_factor = 0.70; image = 00420; x =  725; y = 572; confidence = 0.23; MISS
scale_factor = 0.70; image = 00420; x =  921; y = 512; confidence = 0.51; MISS
scale_factor = 0.70; image = 00420; x =  945; y = 542; confidence = 0.16; MISS
scale_factor = 0.70; image = 00420; x = 1149; y = 599; confidence = 0.19; MISS
scale_factor = 0.70; image = 00420; x = 1264; y = 597; confidence = 0.37; MISS
scale_factor = 0.70; image = 00420; x =  152; y = 669; confidence = 0.28; MISS
scale_factor = 0.70; image = 00420; x =  373; y = 666; confidence = 0.39; MISS
scale_factor = 0.70; image = 00420; x =  374; y = 666; confidence = 0.41; MISS
scale_factor = 0.70; image = 00420; x =  549; y = 757; confidence = 0.07; MISS
scale_factor = 0.70; image = 00420; x =  709; y = 706; confidence = 0.38; MISS
scale_factor = 0.70; image = 00420; x =  928; y = 700; confidence = 0.37; MISS
scale_factor = 0.70; image = 00420; x =  988; y = 772; confidence = 0.50; MISS
scale_factor = 0.70; image = 00420; x = 1131; y = 738; confidence = 0.52; MISS
scale_factor = 0.70; image = 00420; x = 1297; y = 666; confidence = 0.49; MISS
### Current Image = 00412; Traffic signs searched =   51; Traffic signs found =   48; Best confidence = 0.986301; Percentage found = 94.12; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00413.ppm
scale_factor = 0.70; image = 00421; x =  107; y = 169; confidence = 0.55; MISS
scale_factor = 0.70; image = 00421; x =  286; y = 143; confidence = 0.20; MISS
scale_factor = 0.70; image = 00421; x =  380; y = 126; confidence = 0.61; MISS
scale_factor = 0.70; image = 00421; x =  577; y = 160; confidence = 0.39; MISS
scale_factor = 0.70; image = 00421; x =  798; y = 118; confidence = 0.45; MISS
